===============================================================================
  MT PARAMETERS
 STREAMID= 0
   PERIOD= 2^19937 - 1
       NN=     624 MM=     397 WW= 32 RR= 31
     AVEC= 0x9908B0DF WMASK= 0xFFFFFFFF UMASK= 0x80000000 LMASK= 0x7FFFFFFF
      MAG= 0x00000000 0x9908B0DF
@ 229AB04A  580563018
@ 45B7A393 1169662867
@ EF508CD2 4015033554
@ A03448ED 2687781101
@ 29B47253  699691603
@ 9F5A48AC 2673494188
@ 43C89EEC 1137221356
@  75DFC10  123599888
@ 1C2C3184  472658308
@ 3ECCA1E3 1053598179
@ 3C5CC91E 1012713758
@ CF7CD58B 3481064843
@ E014D295 3759461013
@ ED503A24 3981457956
@ E452210E 3830587662
@ 6FE3AC6F 1877191791
@ D99DCA00 3650996736
@ 3AE4AC67  988064871
@ D189AFE0 3515461600
@ F3BA5DF0 4089077232
@ 84A10E38 2225147448
@ 4A7B85E4 1249609188
@ 9D8B4BF7 2643151863
@ E83B5B67 3896204135
@ 90106E3D 2416995901
@ 534FBF99 1397735321
@ CE3BCD2E 3460025646
@ total sum of int32        2163308063879
@ double1
@ 3FE8687BFFF5C441 0.7627544402331595
@ 3FEF93159C67DD91 0.9867046408461865
@ 3FD1E0902D96E17D 0.2793312497338077
@ 3FEE26662C231835 0.9421873914768698
@ 3FE93AC0352091C7 0.7884217298165418
@ 3FED7F4DC8D4D85B 0.9217900202263637
@ 3FE1737D16C9279F 0.5453477330240623
@ 3FD8639181EB12A4 0.3810771721585218
@ 3FE4E44DBC4CF2FE 0.6528690984483487
@ 3FCD23B45F2DFEC2 0.2276521172279811
@ 3FE7DBC8CA81AF01 0.7455791430670332
@ 3FE181B313A36C76 0.5470824607431399
@ 3FDAE8581EE8217C 0.4204311658691251
@ 3FC88FE4925ADF1E 0.1918912615417349
@ 3FE67BB0AA897C5D 0.7025988894273599
@ 3FE8C545F02E6753 0.7740812006988825
@ 3FA794EC78B37D61 0.0460580727901696
@ 3FE6351B30370FF8 0.6939826909733702
@ 3FE3BF610838FE2C 0.6171116982076845
@ 3FB9F1242D47BE5A 0.1013357744739038
@ 3FED6121E8E49053 0.9181069897354156
@ 3FCDE48ACEDC080E 0.2335370550209181
@ 3FEFA5A954CA9DAB 0.9889723449786535
@ 3FE9C760AC474806 0.8055880894482932
@ 3FE1DE73039E8255 0.5584044523894344
@ 3FE4408ECFCCE649 0.6328805979348512
@ 3FE1956074D367BE 0.5494844705347004
@ 3FDCCCF506F6CD42 0.4500095909126750
@ 3FE6A88238C6BA03 0.7080699070846211
@ 3FE95F241DF92B28 0.7928639016548447
@ 3FE91D66FB017C80 0.7848391439873836
@ 3FBF986A0D731E42 0.1234194071613439
@ 3FC5697BB995C51D 0.1672815948655079
@ 3FD80C5D0FD34126 0.3757546095412344
@ 3FD97B720B7CD3C6 0.3981595146354348
@ 3FA95B4FD5B517D2 0.0495247791646275
@ 3FE87BB0F270FDD1 0.7650990233595910
@ 3FED026EE3B77505 0.9065470168676774
@ 3FEB512D54C0A386 0.8536593108484432
@ 3FE517A0C5270FA8 0.6591342783581142
@ 3FE30847D51D0A3A 0.5947608148929426
@ 3FE36E6402BB7FB5 0.6072254231803443
@ 3FE63432C025E2CE 0.6938718560114354
@ 3FE5165738B379FD 0.6589771373217556
@ 3F9D96236F133502 0.0288930450959031
@ 3FBF9F0D1D42B87A 0.1235206791340903
@ 3FD47EA58B8E3FA3 0.3202298987243870
@ 3FD6569EB5F89CC1 0.3490368630468304
@ 3FE518085BB32050 0.6591836730012890
@ 3FD466037E385079 0.3187264187447521
@ 3FEB5519E30E3056 0.8541383204151412
@ 3FD4F4CFBF4E5CD5 0.3274421089385673
@ 3FD192BFC1C67451 0.2745818512283381
@ 3FC96D7D14FF130A 0.1986538269540222
@ 3FEB4D83C75EA6DF 0.8532122510852921
@ 3FE9225746DFC92B 0.7854420074711802
@ 3FED99EB3B4EE120 0.9250389250146647
@ 3FEC420D41E4305E 0.8830629622402844
@ 3FE66B3C99EB8EFC 0.7005904203656139
@ 3FD8BFF864D656C8 0.3867169365633853
@ 3FDAB7DCA3C5E73A 0.4174720382066998
@ 3FE747BF06A219FB 0.7275080804400312
@ 3FBC0BB5F48C8692 0.1095536920588762
@ 3FCE062CCF59E79E 0.2345634472329125
@ 3FE74D9941A2B29F 0.7282224924034216
@ 3FE664CA69112D47 0.6998035480586758
@ 3FE258C57997773F 0.5733363509022879
@ 3FEB522773141969 0.8537785766246034
@ 3FE70AA3E3A2D8FE 0.7200488515871084
@ 3FE070C36D8261EC 0.5137650622228285
@ 3FC03ECBEB6663A5 0.1269163989461763
@ 3FE9FD5EF97B431A 0.8121790764508632
@ 3FD4F96CF923997D 0.3277237351416245
@ 3FACBF71EF97A292 0.0561481099101161
@ 3FD97473BF96B712 0.3977326746925068
@ 3FD4212B80F03C9F 0.3145245322384173
@ 3FE425E5C95557B4 0.6296261722843526
@ 3FDD267650CEA2E8 0.4554725445873786
@ 3FE218A1566BEC55 0.5655066192551980
@ 3FC483EE821E8709 0.1602762351367846
@ 3FE381D6902FD67C 0.6095993820333230
@ 3FEFCB445A4E727D 0.9935628665730999
@ 3FD9C5C3C39F3974 0.4026955995913319
@ 3FB126BD1B387689 0.0669973556000178
@ 3FEC13E2B62E2A7C 0.8774274404725726
@ 3FEBEAF1F12C4042 0.8724298200995764
@ 3FE5A6C22EBAAEBA 0.6766062653236624
@ 3FE94BF221F19529 0.7905207312548203
@ 3FD01E8497806793 0.2518626670367833
@ 3FD2482B5BC70BE7 0.2856548687233826
@ 3FEFB2937086B5AE 0.9905488202836545
@ 3FDE269457E2706E 0.4711047037360520
@ 3FEB01DA7083D7B1 0.8439762303885258
@ 3FED1AE2E5F714C5 0.9095320216662449
@ 3FCE74669CB78CBA 0.2379272713870700
@ 3FDC604CDFB9A306 0.4433777031722886
@ 3FE5AE01FE3A368D 0.6774911847475821
@ 3FD176AF6E5CF241 0.2728689744724627
@ 3FE3D433B4E646C2 0.6196535618966765
@ 3F96CB5FBF09A661 0.0222601852750927
@ 3FDB09BFDF5804CA 0.4224700623600027
@ 3FEFC29228F020B0 0.9925013351030625
@ 3FE0CF619068EC29 0.5253150768761589
@ 3FE92DED195F5807 0.7868562217288407
@ 3FECC408C19E4130 0.8989299565892335
@ 3FE5F466913AE7CD 0.6860840641522771
@ 3FEAC09EBE32BFF2 0.8360131945428277
@ 3FE468A82B49B9D6 0.6377755017727462
@ 3FCFDC2EE7CEE4DE 0.2489069587589147
@ 3FDF24C474191138 0.4866191037911167
@ 3FD519BEB27C6AE1 0.3296963446643258
@ 3FCB621BEBC0A4B2 0.2139315510878866
@ 3FC3EC91F95F9F3D 0.1556570499080809
@ 3FD28B8C17CF49B1 0.2897672874943523
@ 3FE3ADF938F4A60E 0.6149870026030742
@ 3FD2407A3BBEA911 0.2851853927083008
@ 3FC7841BD60402A9 0.1837191386221282
@ 3FC1451DBAB22745 0.1349217568970806
@ 3FEA7FEA523FE6A8 0.8281146627843627
@ 3FD808055A347D7E 0.3754895573528855
@ 3FD19D308DED7D13 0.2752190958035083
@ 3FE8B251E48CC7F0 0.7717675651422251
@ 3FEFEB491BB33F02 0.9974713841456551
@ 3FB77D1606D83389 0.0917524115286154
@ 3FCBDC7364FD4406 0.2176651232826147
@ 3FCDC9837364A75A 0.2327122033541922
@ 3FE287707719D6CC 0.5790331197919953
@ 3FC0F356E4F750E5 0.1324261301039150
@ 3F88ACCEB76E7A02 0.0120483541230074
@ 3FEB093940996AE3 0.8448759328560665
@ 3FE2601A91D3BDD8 0.5742314193902827
@ 3FDEFD291446F8D4 0.4842016885776392
@ 3FE0DA84F9E00E7D 0.5266747360587513
@ 3FDFE761507422DC 0.4984973226242297
@ 3FE949857027A658 0.7902247610592879
@ 3FCBC5BE0345594E 0.2169721141787683
@ 3FD2870EBE88C4ED 0.2894932614027102
@ 3FEC0A9B47B11F39 0.8762947464210590
@ 3FD184CEE6C52027 0.2737309697736258
@ 3FE07B566C05F7C2 0.5150558576422031
@ 3FD54F363F590E33 0.3329597109443256
@ 3FED9CA64BAB9F6D 0.9253722646653678
@ 3FB34E26F6F56B79 0.0754112580229228
@ 3FE3921EDC09A47B 0.6115869805918374
@ 3FA00DD56DC70F81 0.0313555428033672
@ 3FCFC5A52A2E8EA6 0.2482191520658620
@ 3FEB9238710ED9B2 0.8615991790928119
@ 3FE34052B96C1C72 0.6016019460229372
@ 3FCF54C981265B76 0.2447749977697772
@ 3FE08FF0FA7C1CCE 0.5175709621697935
@ 3FEF5A9BCECC55F8 0.9798106230761610
@ 3FCAF6C7F2242856 0.2106561596231724
@ 3FD1B94064C582D5 0.2769318565461110
@ 3FE6E157B42A1817 0.7150076407276654
@ 3FEEA23553A9FDCF 0.9573008188307827
@ 3FDE87EF3A183CD8 0.4770467822390407
@ 3FD63663E09A87C9 0.3470697110552661
@ 3FD2D0A1A7757987 0.2939838538494758
@ 3FE35B03D9EBAC79 0.6048602348577240
@ 3FB6B556CE9356F9 0.0887045149168805
@ 3FED6636898694D6 0.9187271772431369
@ 3FBB4FCD40727C8A 0.1066864282934025
@ 3FA724EB7C0BD751 0.0452035511897707
@ 3FC70E2709365D81 0.1801193995458839
@ 3FED41BFE13C8862 0.9142760657453091
@ 3FEEAC5110F1C763 0.9585347491213095
@ 3FE64742F2C8B96B 0.6961989156605289
@ 3FE8909E86573402 0.7676537154999326
@ 3FDFAAA608E73194 0.4947905623382891
@ 3FEF199DC548A814 0.9718769887160783
@ 3FE26B9C59A16384 0.5756360769838555
@ 3FE92F6191BAFE85 0.7870338293359543
@ 3FED14B27B63302E 0.9087765130912027
@ 3FBB222E3751BD72 0.1059903035218122
@ 3FC8B94CCA959F8E 0.1931549061948740
@ 3FBA2390A200A52A 0.1021051784051862
@ 3FDEB03D9BC3D4C6 0.4795068761007538
@ 3FE743ADC5F4E40B 0.7270115724887786
@ 3FE527C0AA6825D8 0.6611026123293255
@ 3FCF61BA8209424E 0.2451699385587908
@ 3FA1AB89BA275211 0.0345118560541416
@ 3FEAB7E683CAC09C 0.8349487852156190
@ 3FED219AA094486D 0.9103520523369873
@ 3FEC4E8F9E23D29F 0.8845899666472014
@ 3FC46ED388DC4EFD 0.1596321504845192
@ 3FD682794A4C2E6B 0.3517134881555878
@ 3FB74A6FE036B6C9 0.0909795687100213
@ 3FD4AD9BC7014255 0.3230962222487837
@ 3FDB38DB175704E0 0.4253452041558159
@ 3FE7A694ADABF66E 0.7390845672632176
@ 3FEFC50023842E86 0.9927979177168289
@ 3FD2369214BB0A73 0.2845807268569508
@ 3FEF9339CD245348 0.9867218977620746
@ 3FB832923CC57B7A 0.0945216558807100
@ 3FE12D8E71846AF5 0.5368110863813330
@ 3FE40F080E43AF0A 0.6268348959542618
@ 3FCFBEF8B878C1E6 0.2480154896488919
@ 3FEF77198EA7F8DB 0.9832885538342241
@ 3FE1C48233091458 0.5552378651415308
@ 3FEB218FB7792398 0.8478468497715879
@ 3FE6DD1827630589 0.7144890565179348
@ 3FDC1C54B9A963F2 0.4392291844465596
@ 3FE487D16D06CD48 0.6415793542313759
@ 3FE760B8F774B15C 0.7305569489595132
@ 3FE512AC13F66493 0.6585293187992128
@ 3FD9C791C321B758 0.4028057485182805
@ 3FB2AA3B9F1AAC61 0.0729100478589984
@ 3FCA4FB37989E442 0.2055572837305438
@ 3FB4D57C6EA7A3E1 0.0813825388101033
@ 3FD58E50CAB818EB 0.3368112544707304
@ 3FC7F53758913C85 0.1871709043939271
@ 3FE360531B75F8D9 0.6055083786339096
@ 3FD5F23045D1C843 0.3429070169287380
@ 3FE75E1D3D5E2A92 0.7302385519590919
@ 3FE4CE6AA01C50F3 0.6501973273430209
@ 3FE73967954EF232 0.7257574001483305
@ 3FA183CC50ADFB01 0.0342086647497038
@ 3FE23D3C71233752 0.5699751100271249
@ 3FEB03E9431B023D 0.8442274389891008
@ 3FE1EA0F2444D0F0 0.5598216732383019
@ 3FE2B425C6DDC57F 0.5844906696421929
@ 3FC43FC509496F15 0.1581960959764436
@ 3FB458BE2CDCACE9 0.0794791087652588
@ 3FBD1F621C6775BA 0.1137601203294797
@ 3FE59C3C02D954C0 0.6753215842860740
@ 3FD1CF85A0626DA9 0.2782911363844627
@ 3FCB10797969B022 0.2114402621112968
@ 3FA532795BA872D1 0.0414007114779672
@ 3FC09459AF25A1E1 0.1295272927484481
@ 3FEBF71283EF6FB2 0.8739101960049906
@ 3FD1C2AF974499CD 0.2775076844431197
@ 3FED1BAADA5EEC05 0.9096273675016852
@ 3FEEC0AD91FB5732 0.9610202647406594
@ 3FD47C0ADD01C083 0.3200709493894537
@ 3F9FF26CEE051442 0.0311982174182683
@ 3FCC2EB420EEF6A2 0.2201752816017022
@ 3FE9D5805226E960 0.8073121647387715
@ 3FE7BBC1A318D930 0.7416694818009884
@ 3FDC1EDFEC639350 0.4393844421850206
@ 3FE2BE8188A2AD7D 0.5857551258717845
@ 3FE76DB7D477494E 0.7321433210111452
@ 3FE8C9D95B6E7A45 0.7746397767803691
@ 3FC5D6E01AB1AFCD 0.1706199770300131
@ 3FEEBE8E8C51669C 0.9607613316140546
@ 3FE5ED515F997591 0.6852194659401666
@ 3FAD046308278C62 0.0566740939573485
@ 3FEAB5F1428F0B2C 0.8347097682929863
@ 3FDDD50FF0D0E60A 0.4661292888373231
@ 3F8878D91AD1C602 0.0119492493924751
@ 3FECE42A393FB490 0.9028521650449353
@ 3FD51B8B3BAEF087 0.3298061449857034
@ 3FE0A5E2C0378E8C 0.5202497247923517
@ 3FD221BC94D5891D 0.2833091214617001
@ 3F788109F1E3AC02 0.0059824360343823
@ 3FCB0DCADC91E20E 0.2113584115029571
@ 3FE918E1C6897333 0.7842873456644156
@ 3FD50FF6AB94E9B1 0.3290993381121111
@ 3FD1860FE1328499 0.2738074969475491
@ 3FC73D722A828791 0.1815626819198397
@ 3FD2628677C41777 0.2872635049428633
@ 3FE4605A1BDDB0DA 0.6367617172486704
@ 3FCF64C6B153DC42 0.2452629438264201
@ 3FE15CC740206D8A 0.5425754787897159
@ 3FD597335946967B 0.3373535510857903
@ 3F9588CFBB2C0161 0.0210297067633304
@ 3FBE71BC4AB0CF92 0.1189229662275564
@ 3FD31ED4E26347DF 0.2987568102663526
@ 3FE79B0A0C154E8D 0.7376756893158515
@ 3FE427539452C340 0.6298005959452908
@ 3FCD6E61840149AA 0.2299310583644688
@ 3FEC178DD5CE5629 0.8778752494715195
@ 3FC180835A252D01 0.1367344083940694
@ 3FEF54990A16F520 0.9790768811286945
@ 3FE02F86C8403EA9 0.5058015738631713
@ 3FAAFBDD714CE452 0.0527028275304892
@ 3FAA2E2C4F9C9A52 0.0511335227186477
@ 3FE802FC397F591D 0.7503644106862201
@ 3FCD488C89989736 0.2287765189986943
@ 3FEB6D2A778C3357 0.8570759138980105
@ 3FEB600615773443 0.8554716510058217
@ 3FE2CA5A71D18A19 0.5872013304727403
@ 3FB7AA070A8DD9F9 0.0924381638304580
@ 3FB4052F282287E1 0.0782041047082482
@ 3FD70B02CCCEB0C1 0.3600470542976489
@ 3FDD902A2AF0D15E 0.4619241160719606
@ 3FEF7EE874521FC8 0.9842417022600722
@ 3FE5F338F5D5431F 0.6859402467181076
@ 3FD32D06AE596757 0.2996231749181013
@ 3FEC8DD3E5FAA90C 0.8923129550724140
@ 3FEC0BF4ACF191B3 0.8764594438367140
@ 3FD1FD02060089CF 0.2810673769583020
@ 3FB4D436F9776461 0.0813631400154846
@ 3FE852CA674FCCD0 0.7601062791640292
@ 3FD1E2F185CC72F1 0.2794765287997470
@ 3FEA4D1ABDD8CC51 0.8219121654459604
@ 3FE957397BD77CC4 0.7918975275787479
@ 3FE083DD338F50F5 0.5160966879871284
@ 3FD28F30AC6A5437 0.2899896320098522
@ 3FA42556B5243DC1 0.0393473716850354
@ 3FDFB6C3FFD73C4E 0.4955301283307038
@ 3FC857AF6FBC52E6 0.1901759429535083
@ 3FD568C95EF8B77D 0.3345206668335477
@ 3FE712F2BED9D393 0.7210630157047596
@ 3FE6DE7DE388D2D6 0.7146596378357468
@ 3FEB61FFDEF387F4 0.8557128290669866
@ 3FCAC7372593AAC6 0.2092045720558728
@ 3FDDEE467838EF8A 0.4676681684538769
@ 3FE7F7AC1825B09B 0.7489834281564244
@ 3FDCB6EFCE31B0DE 0.4486655725111300
@ 3FED20D74D01FFCE 0.9102589134272365
@ 3FEBF1402687D581 0.8731995346594631
@ 3FD05A76C2319CC1 0.2555214783119020
@ 3FEE7835BD923EFD 0.9521740629733980
@ 3FE542E4C85DC982 0.6644157327084914
@ 3FEE3EC0044FE155 0.9451599201411606
@ 3F99AE473312E942 0.0250788807795541
@ 3FC63FEBD1F14E85 0.1738257193670628
@ 3FEB5C59E8CBCE4B 0.8550233408736373
@ 3F961EDCB8E8D2E1 0.0216021049365790
@ 3FC2CD350AE21CE9 0.1468874266758811
@ 3FE6D2D71A6FD89C 0.7132373348565753
@ 3FEE8732FBFC04AE 0.9540038034030169
@ 3FED16588DA497C6 0.9089777723754586
@ 3FE52FA6054857A7 0.6620664694953476
@ 3FE418FC5E06EF44 0.6280500256029673
@ 3FE0DC5F837FBA3D 0.5269010132158837
@ 3FE7A7646597D406 0.7391836151351761
@ 3FDBF52C5E6FCD82 0.4368391916497886
@ 3FD4C021E82819A9 0.3242268340258315
@ 3FEE809467EEDC13 0.9531957654897972
@ 3FEADBB00EC32EEA 0.8393173492745210
@ 3FD58CB98D71EBC9 0.3367141610430591
@ 3FE4D9487155F1AB 0.6515238011921175
@ 3FA1AC407CF20821 0.0345173027535710
@ 3FE5D2FEFB6728D6 0.6820063505377003
@ 3FE4B5F1EE0CA3FE 0.6472100877191449
@ 3FE77D187C09EDD9 0.7340204641945390
@ 3FEE06F7CB3B6E76 0.9383505792024625
@ 3FD4268B819B6EFB 0.3148525968260711
@ 3F8B19CF996E3382 0.0132328242014184
@ 3FD436D2319DE451 0.3158460125483247
@ 3FD59A62ED7D037D 0.3375480002614991
@ 3FCF497F83313E46 0.2444304838740995
@ 3FE903153069D9CC 0.7816263146949551
@ 3FBD155F27882132 0.1136073562157705
@ 3FCDC6937AD93E22 0.2326225614401532
@ 3FDF332A6DF90138 0.4874979089691069
@ 3FED7D78D244AC73 0.9215664011766321
@ 3FD77A2DD7EEBCF7 0.3668322190014374
@ 3FCDFAB7373ABA22 0.2342137355494325
@ 3FED50AB176C4551 0.9160972077826647
@ 3FD821CBD629D534 0.3770627585830255
@ 3FD3C5548341BB87 0.3089190751842854
@ 3FB1C76313A134C9 0.0694486544536687
@ 3FEC6BEBA25970FD 0.8881738825689635
@ 3FEF966E7C96FADA 0.9871132310289241
@ 3FE43CD6A3821722 0.6324265664595468
@ 3FE5DEFF1B60BB9E 0.6834712538455852
@ 3FDBB093A202FF26 0.4326523859162869
@ 3FA5256B15ED21C1 0.0413011039987086
@ 3FEDA9C4B5A29945 0.9269736812173411
@ 3FE23CA6070C54EE 0.5699033868465031
@ 3FC95EBB4A9C4236 0.1982034792240641
@ 3F996CA088895D82 0.0248284419379536
@ 3FE010D7590B19E3 0.5020558108452032
@ 3FE4D8332DAA7F90 0.6513915912546384
@ 3FB8EB363207B792 0.0973390457290562
@ 3FE40C6D4AB17B2A 0.6265169581273302
@ 3FE2926BF1E3EC3D 0.5803737377567654
@ 3FCAE4CE20EA0292 0.2101075802529704
@ 3FEC9AE1586E6665 0.8939062812016344
@ 3FD48104089C3AB9 0.3203744968495062
@ 3FD5E7E8E360103D 0.3422796459638027
@ 3FE29FE57B1833E7 0.5820186046781800
@ 3FDFBDAAA6E1EB74 0.4959513311111359
@ 3FEAD9A47F3E71F8 0.8390676961167278
@ 3FD11593A9232479 0.2669419433337406
@ 3FEC3A302E2536F1 0.8821030522610426
@ 3FBEF3C63A64CC9A 0.1209072010577067
@ 3FE84C3631461D64 0.7593031847363076
@ 3FEDAF8F940AA00E 0.9276807681499137
@ 3FE1FC0BA7863789 0.5620172759970369
@ 3FD6FE179EDE6DAD 0.3592585612729760
@ 3FE38E152AD0FB24 0.6110940777069556
@ 3FE2B2FE47B00D18 0.5843497657919299
@ 3FE40DC16F0A1EF1 0.6266791504612838
@ 3FB18EF50B91F0A9 0.0685876038787138
@ 3FE2940BA08BA25A 0.5805719504979365
@ 3FE278661E5FA4EB 0.5771971314653944
@ 3FE4546D48EB46F2 0.6353060173225613
@ 3FE70351F9A5811C 0.7191552997501591
@ 3FE47934B865B26B 0.6397956468113767
@ 3FE963DD386F8D6C 0.7934404470692420
@ 3FEB06298CECC58F 0.8445022346915482
@ 3FEFD5DC1EF20C06 0.9948559383777826
@ 3FC61D1EC223224D 0.1727636764465096
@ 3FE7FD32DA9983F1 0.7496580380940242
@ 3FE3D63FA9A93280 0.6199034036340692
@ 3FAE18B983A3CEA2 0.0587823842232898
@ 3FAC2532DB6F8D92 0.0549713032594596
@ 3FDB3ED8EA109960 0.4257108960904556
@ 3FECAF8D0537B401 0.8964295484453261
@ 3FD9289640E899A8 0.3931022294877047
@ 3FA5F4B34EF97461 0.0428825410751663
@ 3FBCAC729B661AD2 0.1120063428298679
@ 3FECB701D580173F 0.8973397417000583
@ 3FDAEDF06D7CDFDC 0.4207726544586856
@ 3FE74A4090C5988E 0.7278139903617260
@ 3FE3BE63A144457B 0.6169908666362710
@ 3FE5AE9AE801D0D8 0.6775640994442496
@ 3FAD501A32DD2232 0.0572517573442081
@ 3FC82C508113733A 0.1888523702863497
@ 3FE5D26221B02673 0.6819315584154552
@ 3FCC43D7D4919972 0.2208204067166651
@ 3FE4CC72CB839A97 0.6499570822605446
@ 3FD2A3C40CE17999 0.2912454725063980
@ 3FEBF5B8D83AD0CD 0.8737453673589016
@ 3FE65E740B46E9C6 0.6990299434904095
@ 3FDD37EE3AFA9C30 0.4565387321439998
@ 3FD3EA7D4437FFA5 0.3111870924185445
@ 3FD963FF530E08EA 0.3967283545572530
@ 3FD34E0E4163D479 0.3016391409467541
@ 3FA927EEB9DBEF72 0.0491327859762966
@ 3FD079B35CA94C19 0.2574280171294859
@ 3FEF4091EF316433 0.9766320869194999
@ 3FD751FEB9376B75 0.3643795784716340
@ 3FD0FAAA39D0B131 0.2652993740655517
@ 3FADE5527638B702 0.0583902139008910
@ 3FC7D633060CAC55 0.1862243442095372
@ 3FE1D383FDFE3EF5 0.5570697747043299
@ 3FDE807561F173E2 0.4765904861904443
@ 3FEC5015A44FF2CD 0.8847759446358282
@ 3FE1FFA6A2F08B4B 0.5624573881544647
@ 3FCB01DC821B3C6E 0.2109943042073356
@ 3FE844D102ACD225 0.7584004451987921
@ 3FD28D6C8386105D 0.2898818287287719
@ 3FCFF5542CCEC7DA 0.2496743410861758
@ 3FD0A8B66A6EEFBD 0.2602973975551739
@ 3FE487522A152CDB 0.6415186712196389
@ 3FC07CC5ADACA979 0.1288077447910146
@ 3F9B8D0D1882D6A2 0.0269052549562817
@ 3FDFC36D765FE66A 0.4963029533388182
@ 3FDBE1E08805E65E 0.4356614425993025
@ 3FEA132F60268A29 0.8148419263782830
@ 3FE5EDE7080DB79D 0.6852908284470122
@ 3FD894569A71662E 0.3840538509590229
@ 3FCD6EE7870A3DEA 0.2299470338225398
@ 3FD16B650C4E76BF 0.2721798534565600
@ 3F9D64AC6E70E662 0.0287043516548010
@ 3FE3C938785DD963 0.6183130598936198
@ 3FD063E4F8987D57 0.2560970714275376
@ 3FE719759B9A33F6 0.7218578375919822
@ 3FD33EC4B78EE163 0.3007060806808310
@ 3FE22EE028E09A6D 0.5682221220384470
@ 3FEEF7A09333D982 0.9677279353189052
@ 3FD0D6498A7EA255 0.2630790569769819
@ 3FC51F2158DEAA75 0.1650125202116503
@ 3FE5F09F54F40283 0.6856228503457519
@ 3FEBAF06E2509418 0.8651155872545386
@ 3FEA344B08CE1962 0.8188834354375951
@ 3FEDD0ADCEA420C9 0.9317235027274587
@ 3FCBE325AC900222 0.2178694813337794
@ 3FBA455FAB532CEA 0.1026210587762539
@ 3FE96092D2898081 0.7930387603810375
@ 3FECF417613DB202 0.9047963046301108
@ 3FE367417E3F77E5 0.6063544717578649
@ 3FE457F77BAC9645 0.6357381263266652
@ 3FEFE78BF352CC93 0.9970149757777044
@ 3FD4487700277199 0.3169229032044086
@ 3FEF2ECF3FF33691 0.9744640587830010
@ 3FE3808E748CCF79 0.6094429279678329
@ 3FE63F132AC21DB0 0.6951995692369817
@ 3FE23AE6D5DB8C2F 0.5696901490122225
@ 3FEC44F519785D8D 0.8834176537956623
@ 3FEC8D337D9769BC 0.8922364666898868
@ 3FEB37BA7C828F44 0.8505527908168706
@ 3FE96CB7C793F73F 0.7945212266929288
@ 3FC2A59627508FB5 0.1456783000913881
@ 3FE7F1718D20C5C2 0.7482230907827943
@ 3FDB3ABE6965AE4E 0.4254604367513125
@ 3FE5DBDA3A9EAF60 0.6830874581259927
@ 3FE0F07804826B14 0.5293541038584828
@ 3FE3B00ADB437CAD 0.6152395517819024
@ 3FE431CBD5976A10 0.6310786411007161
@ 3FC9BB1EA886E0B6 0.2010229418644990
@ 3FE827C79264D571 0.7548559054618363
@ 3FD5080F38F85675 0.3286169105861981
@ 3FE2DA7EDC4E3754 0.5891718199579636
@ 3FEBCA5FA12AEEB3 0.8684538028532728
@ 3FA46D6C21653F21 0.0398973265424714
@ 3FD4CD5BB5203109 0.3250340718084464
@ 3FE63ECC42F85F06 0.6951657588969915
@ 3FE177C4E9F2D2DB 0.5458702630336022
@ 3FD511A360B295AD 0.3292015499412980
@ 3FE451ADD62C52CC 0.6349705870694264
@ 3FE4898615D2C739 0.6417875696408607
@ 3FE69F46BB689424 0.7069429073641271
@ 3FEB8B35015397ED 0.8607430482777524
@ 3FEB6FCDC2657683 0.8573979183963306
@ 3FE7DC7352E2E3A5 0.7456604594109321
@ 3FD9D01799947F68 0.4033259391599047
@ 3FCE45961482EC8E 0.2364986038354328
@ 3FC928299CA1940E 0.1965381636429417
@ 3FEE5B307ECC9896 0.9486315228030147
@ 3FECB6EB3A46F881 0.8973289621569763
@ 3FE048548A301954 0.5088293742162855
@ 3FE609B07F2D6D81 0.6886827930388081
@ 3FE6D5B15C0B2766 0.7135855481840110
@ 3FE79E315D8CC68C 0.7380606486460279
@ 3FBCC1D1492FA8CA 0.1123324206998035
@ 3FE9139E39646253 0.7836447831096599
@ 3FCCC599E71E4C16 0.2247803095347939
@ 3FEC3DF167A5607E 0.8825613998733528
@ 3FE79E7244070F14 0.7380915955222656
@ 3FCFDC92D371E20E 0.2489188702054581
@ 3FCBC434B8A091E6 0.2169252301693085
@ 3FE3151DBA28664A 0.5963276515860312
@ 3FC595F8C86A1D35 0.1686392763697115
@ 3FD1D005C4F0C681 0.2783216880080560
@ 3FAEB2290E127372 0.0599530057599854
@ 3FD7C115D291BCE1 0.3711599880543429
@ 3FE1EB95375D26E4 0.5600076752973249
@ 3FDD6E5CFB601CE8 0.4598610358084003
@ 3FDA7528901C3566 0.4134007842374871
@ 3FEFD05FC7E30DC7 0.9941862968484479
@ 3F5F8ADB08E4C602 0.0019251955996648
@ 3FEE8BC538AE7C60 0.9545618159353459
@ 3FDDA53F47417296 0.4632108875137332
@ 3FAA6E91316D5722 0.0516248104892567
@ 3FE91CC0094A8E2D 0.7847595387906431
@ 3FEB5F60ABB18211 0.8553927758585492
@ 3FD89688B3669DFE 0.3841878654443177
@ 3FE815E5FC3CAC03 0.7526731420997524
@ 3FEAC912C7462315 0.8370450870580465
@ 3FDFC0D36FAB37A2 0.4961441603198812
@ 3FEF48E7061C7A38 0.9776492232666163
@ 3FBE9BC64977933A 0.1195644311297429
@ 3FE92FCCDBBBC1E6 0.7870849887531761
@ 3FD15D834D56F46F 0.2713325743932903
@ 3FEB34B429160982 0.8501835634672690
